Year,Month,Day,Period,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1
2020,1,1,142,1.3513541553859088,2.1354604962117913,0.6264754450655349,1.1785488568760831,3.125271915213734,3.3574923675445927,4.753327301680688,1.659120953632257,2.0348028461689047,2.447599988243818,1.2017499941960528,0.8888559453068889,2.233375916411078,1.3766056672824833,3.200956892985845,2.1021664484817277,3.9277297093947516,3.2652919880610094,1.6534278139221288,3.7959075765257224,3.6519944820194348,1.9980134831042473,1.6051895969534886,3.155000022570974,0.9796140119099795,1.3265089630046527,0.5069812431724424,3.9026281450963483,3.2823449370912785,3.1147984477521478,3.873117178724373
2020,1,1,143,1.3513541553859088,2.1354604962117913,0.6264754450655349,1.1785488568760831,3.125271915213734,3.3574923675445927,4.753327301680688,1.659120953632257,2.0348028461689047,2.447599988243818,1.2017499941960528,0.8888559453068889,2.233375916411078,1.3766056672824833,3.200956892985845,2.1021664484817277,3.9277297093947516,3.2652919880610094,1.6534278139221288,3.7959075765257224,3.6519944820194348,1.9980134831042473,1.6051895969534886,3.155000022570974,0.9796140119099795,1.3265089630046527,0.5069812431724424,3.9026281450963483,3.2823449370912785,3.1147984477521478,3.873117178724373
2020,1,1,144,1.3513541553859088,2.1354604962117913,0.6264754450655349,1.1785488568760831,3.125271915213734,3.3574923675445927,4.753327301680688,1.659120953632257,2.0348028461689047,2.447599988243818,1.2017499941960528,0.8888559453068889,2.233375916411078,1.3766056672824833,3.200956892985845,2.1021664484817277,3.9277297093947516,3.2652919880610094,1.6534278139221288,3.7959075765257224,3.6519944820194348,1.9980134831042473,1.6051895969534886,3.155000022570974,0.9796140119099795,1.3265089630046527,0.5069812431724424,3.9026281450963483,3.2823449370912785,3.1147984477521478,3.873117178724373
2020,1,1,145,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,146,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,147,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,148,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,149,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,150,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,151,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,152,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,153,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,154,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,155,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,156,1.375874185333854,2.551084180419693,0.6827698240019983,1.1344542265684268,3.4358265051786123,3.7198490542731184,4.753199528644356,1.9662141116216838,2.16706867715691,2.6130011507411357,1.3320453093403302,1.0846467740096224,2.640672168016702,1.4497785963841847,3.2141419442116015,2.4635550918311497,4.247051882260268,3.536516494289182,1.9056498862191849,4.042128112474106,4.031912154603864,2.2436527056357853,1.7974764676860984,3.568080541407336,1.118846665591803,1.3140834844250946,0.4965839882741894,3.8244889380346514,3.4918288546641447,3.673244203818508,3.5860310023296744
2020,1,1,157,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,158,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,159,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,160,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,161,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,162,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,163,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,164,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,165,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,166,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,167,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,168,1.2332049242577698,2.3656501414775124,0.6814086898739147,1.1179079876012747,3.573720289591046,3.851429701585177,4.812379533938869,1.9177455086860236,2.16706867715691,2.4758314107311263,1.3526211158792856,1.0846467740096224,2.5551245319110514,1.5210920707289786,3.351679905266956,2.4671836349254885,4.022267701379198,3.4684247504504064,1.898076620341573,4.245169106278405,4.121439608735608,2.0895966836198587,1.7974764676860984,3.370110453066893,1.128886176241894,1.3995869111379875,0.5331302138795249,3.850956101058303,3.4918288546641447,3.3342232084782877,4.013280639598856
2020,1,1,169,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,170,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,171,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,172,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,173,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,174,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,175,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,176,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,177,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,178,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,179,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,180,1.2420690419560405,2.403278884573025,0.6259043499741298,1.0801824390686083,3.005279142463048,3.526165155339368,4.161624830395164,1.7776292731917884,2.100307658938392,2.4262694175539288,1.2492098164144125,0.9981526094957034,2.2592834161586604,1.31360628847276,2.9298586981368877,2.0628763756656907,3.9067843810957363,3.3353262648012367,1.601211946786719,4.013445351136919,3.7351445481480305,2.037121641073639,1.714955850998403,3.2070247656033506,1.079918426739396,1.3106910114501473,0.4624525038488478,3.376231362266033,3.115742412761555,3.177204716110335,3.885342400824363
2020,1,1,181,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,182,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,183,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,184,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,185,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,186,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,187,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,188,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,189,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
2020,1,1,190,1.0206410493060245,1.9466446442010763,0.5235567580481849,0.8672447228735691,2.686612225024822,2.787210567666578,3.5880065057541564,1.4391983698503725,1.4687352127643676,1.9332176530524132,1.0474299054456642,0.8001932515197147,1.8634470010768227,1.0688548363306187,2.5221479649592617,1.6923238990571776,3.2450381217438804,2.484678370561805,1.420136151122794,2.897230818888803,2.7603569162558568,1.7015740510441313,1.379293668615929,2.588320635875334,0.8164916144751111,0.9698004576742156,0.398559197968765,2.7590093440320507,2.2600925562188885,2.426339645526414,2.75164182267222
