Year,Month,Day,Period,1,2,3
2020,1,2,131,846.4892789173255,1001.6006940841814,1077.7898990914996
2020,1,2,132,846.4892789173255,1001.6006940841814,1077.7898990914996
2020,1,2,133,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,134,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,135,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,136,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,137,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,138,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,139,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,140,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,141,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,142,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,143,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,144,698.511211894986,885.271308088247,975.7810472381066
2020,1,2,145,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,146,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,147,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,148,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,149,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,150,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,151,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,152,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,153,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,154,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,155,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,156,634.4276434024945,747.2185774257661,834.780201442809
2020,1,2,157,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,158,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,159,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,160,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,161,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,162,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,163,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,164,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,165,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,166,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,167,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,168,580.5066071923831,676.8807312106737,760.9624783153023
2020,1,2,169,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,170,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,171,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,172,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,173,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,174,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,175,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,176,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,177,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,178,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,179,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,180,569.7681834551563,678.5880535992932,764.7654867353563
2020,1,2,181,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,182,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,183,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,184,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,185,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,186,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,187,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,188,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,189,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,190,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,191,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,192,604.7079537426164,736.4225371019696,835.0511101275076
2020,1,2,193,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,194,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,195,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,196,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,197,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,198,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,199,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,200,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,201,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,202,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,203,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,204,710.8033223947965,887.9931372951883,975.7545886629846
2020,1,2,205,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,206,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,207,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,208,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,209,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,210,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,211,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,212,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,213,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,214,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,215,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,216,813.978531058977,971.0109143197707,1081.1697567065362
2020,1,2,217,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,218,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,219,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,220,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,221,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,222,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,223,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,224,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,225,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,226,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,227,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,228,936.2510353499042,1137.0508221148057,1258.85511166156
2020,1,2,229,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,230,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,231,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,232,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,233,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,234,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,235,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,236,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,237,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,238,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,239,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,240,1000.4370429104688,1178.3297477259114,1336.9274252999933
2020,1,2,241,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,242,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,243,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,244,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,245,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,246,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,247,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,248,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,249,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,250,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,251,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,252,1032.0312536253193,1222.3526306631302,1341.1472070582345
2020,1,2,253,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,254,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,255,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,256,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,257,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,258,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,259,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,260,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,261,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,262,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,263,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,264,927.4165117697067,1126.862468761893,1283.2647260045724
2020,1,2,265,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,266,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,267,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,268,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,269,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,270,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,271,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,272,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,273,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,274,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,275,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,276,805.6183571310844,983.8528788713554,1122.2623595545858
2020,1,2,277,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,278,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,279,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,280,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,281,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,282,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,283,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,284,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,285,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,286,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,287,711.0835150167946,849.5584619175297,982.1183944721118
2020,1,2,288,711.0835150167946,849.5584619175297,982.1183944721118
