Year,Month,Day,Period,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1
2020,1,1,156,57.66118790021506,33.87781576020449,64.67764815353092,51.0195328016513,8.846764591733024,72.4327659299286,53.00946856497167,59.38269428521763,10.185982340310176,31.458637820166352,29.06825576897843,69.65384418594793,48.573463233929324,61.79175401736844,34.36923651439517,16.940177382980917,40.56266616275367,6.516309415515476,62.41707555545849,43.676709452452236,54.41673192326235,27.88039567348039,72.86095578082794,67.19784185652043,58.82199528638461
2020,1,1,157,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,158,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,159,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,160,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,161,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,162,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,163,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,164,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,165,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,166,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,167,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,168,56.784625908520695,32.1474254664261,64.67764815353092,52.90786612133356,8.874946395798416,70.24259181409104,55.42005315105824,59.38269428521763,11.245250912827785,34.8781734663764,28.879695512139453,69.65384418594793,49.002153765888515,62.06159776877059,32.67442053347876,18.588426690288713,42.12452397700974,6.658659695604799,59.19884468452155,46.48169626090363,57.34040502623229,26.93021150241285,70.79639314695083,67.19784185652043,58.82199528638461
2020,1,1,169,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,170,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,171,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,172,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,173,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,174,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,175,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,176,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,177,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,178,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,179,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,180,52.77710349136923,32.269091678332046,56.449862362053175,46.68198723725133,7.605423667268465,63.75298973970635,51.36892222587511,59.38269428521763,10.570780119422396,28.620075923393205,26.102605267720822,66.6226443243685,41.95183057836003,56.813073484790436,30.66931458783888,17.65900655108004,41.51691850183654,6.124048652848006,55.878871035288356,40.74099421728148,49.45815566413183,27.482490948737915,63.14194943345967,59.259169716741674,56.88919553274916
2020,1,1,181,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,182,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,183,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,184,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,185,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,186,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,187,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,188,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,189,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,190,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,191,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,192,40.57386976982522,25.152375166033554,42.148973513687324,36.93952657894374,6.017189246551826,52.00078835648128,43.649789748387704,40.95394757669955,7.739843794267928,25.377168164293025,21.423145082354722,49.90354487038054,32.264159972655946,46.67997041116049,24.633188289911065,13.17161566622757,28.517045402685028,4.660495359176852,44.46379470459699,31.206963570208696,41.546955468627594,19.944739186283027,54.96679840009805,48.15930747544546,43.79057393267727
2020,1,1,193,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,194,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,195,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,196,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,197,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,198,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,199,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,200,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,201,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,202,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,203,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,204,29.62747625558721,16.370815234856384,32.20589838574402,29.06646822609313,4.607650498235768,37.76329363523958,28.022177776333017,29.714608052160887,5.777065570354893,17.11245832470215,14.19911139603479,37.219321319332025,25.93146557506108,31.99527124536746,18.651747215754472,10.018714315797073,20.53676873857166,3.498238867532469,34.99767265995255,24.845746312885964,27.565788502113044,15.05006436425505,38.11627017217396,34.94297773319844,30.634031555792276
2020,1,1,205,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,206,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,207,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,208,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,209,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,210,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,211,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,212,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,213,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,214,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,215,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,216,19.030029485029612,12.200789107631396,20.12796321006204,16.504873829161372,3.0093573551637416,24.832536982034508,18.86932116086414,19.249160187383314,3.6078354745756327,10.81580668821324,9.922974287367659,22.1249968173187,16.64029590128651,21.87074039503477,11.997158736229741,5.908032669602224,13.075241023943963,2.081193651247222,22.524419960078063,14.06187711134308,18.26781999251731,9.153569984478363,21.533143079720542,22.602472243846936,20.088782058249198
2020,1,1,217,10.643282202968008,6.640741065096701,11.332197234879775,9.594207579444733,1.7041313955586797,14.576941089461242,11.239301986241735,10.941027016699236,2.3052020196782457,6.442078921602033,5.715205660210107,13.659753929919267,9.477550401938753,11.903267345541499,6.384656956272128,3.2501213031167024,8.717389301945524,1.3522661370212659,10.808002673022933,8.486343174014701,10.464009096605972,5.257831802065984,12.91848586796201,14.009917312578823,10.739658395039127
2020,1,1,218,10.643282202968008,6.640741065096701,11.332197234879775,9.594207579444733,1.7041313955586797,14.576941089461242,11.239301986241735,10.941027016699236,2.3052020196782457,6.442078921602033,5.715205660210107,13.659753929919267,9.477550401938753,11.903267345541499,6.384656956272128,3.2501213031167024,8.717389301945524,1.3522661370212659,10.808002673022933,8.486343174014701,10.464009096605972,5.257831802065984,12.91848586796201,14.009917312578823,10.739658395039127
2020,1,1,219,10.643282202968008,6.640741065096701,11.332197234879775,9.594207579444733,1.7041313955586797,14.576941089461242,11.239301986241735,10.941027016699236,2.3052020196782457,6.442078921602033,5.715205660210107,13.659753929919267,9.477550401938753,11.903267345541499,6.384656956272128,3.2501213031167024,8.717389301945524,1.3522661370212659,10.808002673022933,8.486343174014701,10.464009096605972,5.257831802065984,12.91848586796201,14.009917312578823,10.739658395039127
2020,1,1,220,10.643282202968008,6.640741065096701,11.332197234879775,9.594207579444733,1.7041313955586797,14.576941089461242,11.239301986241735,10.941027016699236,2.3052020196782457,6.442078921602033,5.715205660210107,13.659753929919267,9.477550401938753,11.903267345541499,6.384656956272128,3.2501213031167024,8.717389301945524,1.3522661370212659,10.808002673022933,8.486343174014701,10.464009096605972,5.257831802065984,12.91848586796201,14.009917312578823,10.739658395039127
