Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,2,55,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,56,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,57,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,58,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,59,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,60,82.59520371902977,252.7274543014598,545.3472572562771,525.8348515380046
2020,1,2,61,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,62,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,63,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,64,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,65,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,66,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,67,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,68,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,69,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,70,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,71,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,72,72.15462776825674,310.6105841495647,551.2205974444319,534.4897965078901
2020,1,2,73,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,74,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,75,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,76,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,77,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,78,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,79,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,80,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,81,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,82,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,83,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,84,64.02369976512558,242.04955366692624,525.8719093821779,538.0601728376001
2020,1,2,85,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,86,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,87,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,88,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,89,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,90,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,91,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,92,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,93,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,94,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,95,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,96,60.969471179848924,197.5061499068652,505.93897074539296,596.7081923097207
2020,1,2,97,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,98,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,99,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,100,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,101,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,102,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,103,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,104,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,105,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,106,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,107,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,108,82.03834913217622,257.5087891961347,584.4641928670069,626.7956668240402
2020,1,2,109,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,110,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,111,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,112,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,113,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,114,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,115,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,116,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,117,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,118,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,119,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,120,78.34217819139164,474.31985661301627,487.7084844267577,647.1204789598326
2020,1,2,121,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,122,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,123,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,124,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,125,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,126,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,127,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,128,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,129,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,130,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,131,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,132,76.88020497039982,501.21015838609515,498.0058302290043,564.0038569766964
2020,1,2,133,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,134,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,135,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,136,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,137,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,138,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,139,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,140,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,141,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,142,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,143,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,144,69.35826114282635,456.24970859331563,490.48193643098074,514.9160398255632
2020,1,2,145,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,146,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,147,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,148,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,149,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,150,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,151,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,152,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,153,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,154,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,155,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,156,75.21271683327922,489.64864705834594,374.49571598078575,549.0220585699345
2020,1,2,157,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,158,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,159,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,160,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,161,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,162,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,163,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,164,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,165,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,166,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,167,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,168,81.54581602072284,453.9140410440722,426.0236179428812,614.1880209728239
2020,1,2,169,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,170,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,171,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,172,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,173,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,174,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,175,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,176,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,177,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,178,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,179,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,180,79.36300447238442,418.58076486360517,475.3170059288268,432.822996475137
2020,1,2,181,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,182,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,183,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,184,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,185,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,186,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,187,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,188,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,189,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,190,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,191,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,192,76.76785186945976,481.66716230059274,577.6276356030296,525.5008825378935
2020,1,2,193,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,194,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,195,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,196,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,197,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,198,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,199,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,200,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,201,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,202,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,203,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,204,60.36674594690488,521.7542000862289,667.9910993902625,497.22392303539385
2020,1,2,205,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,206,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,207,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,208,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,209,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,210,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,211,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,212,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,213,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,214,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,215,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,216,63.40194862224774,459.80350000701327,548.3985162827959,568.0222432226426
2020,1,2,217,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,218,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,219,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,220,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,221,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,222,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,223,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,224,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,225,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,226,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,227,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,228,64.25076181215742,438.7310203919343,627.0800520272011,558.9001489939892
2020,1,2,229,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,230,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,231,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,232,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,233,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,234,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,235,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,236,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,237,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,238,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,239,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,240,73.19431851845805,571.9791929503687,657.1956217118102,492.21631877429706
2020,1,2,241,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,242,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,243,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,244,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,245,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,246,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,247,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,248,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,249,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,250,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,251,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,252,86.5627885293706,507.29723337668895,607.2995566177872,490.7498305485048
2020,1,2,253,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,254,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,255,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,256,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,257,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,258,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,259,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,260,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,261,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,262,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,263,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,264,79.05146751012785,476.6714001665587,654.0964383925752,482.8709518642361
2020,1,2,265,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,266,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,267,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,268,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,269,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,270,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,271,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,272,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,273,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,274,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,275,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,276,58.72264340518333,532.7160745374171,558.0978061255814,386.35621681024594
2020,1,2,277,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,278,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,279,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,280,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,281,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,282,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,283,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,284,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,285,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,286,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,287,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
2020,1,2,288,79.03806971839425,573.728197503604,671.4030417936003,450.66552925907814
